area_responsecode,form_type,domain,type,filter_key,code,var_purpose,question_description,domain_description,programa,question_split
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ31.dm3_q1_1,fichas,dm3,select_one yesNoNA,keep,dm3_q1_1,,"A avaliação nutricional registada no cartão está correcta, tendo em conta o peso e estatura registados no cartão?",Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q1
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ31.dm3_q1_2,fichas,dm3,select_one yesNoNA,keep,dm3_q1_2,,"A avaliação nutricional registada no cartão está correcta, tendo em conta o peso e estatura registados no cartão?",Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q1
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ31.dm3_q1_3,fichas,dm3,select_one yesNoNA,keep,dm3_q1_3,,"A avaliação nutricional registada no cartão está correcta, tendo em conta o peso e estatura registados no cartão?",Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q1
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ31.dm3_q1_4,fichas,dm3,select_one yesNoNA,keep,dm3_q1_4,,"A avaliação nutricional registada no cartão está correcta, tendo em conta o peso e estatura registados no cartão?",Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q1
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ31.dm3_q1_5,fichas,dm3,select_one yesNoNA,keep,dm3_q1_5,,"A avaliação nutricional registada no cartão está correcta, tendo em conta o peso e estatura registados no cartão?",Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q1
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ31.yesCountQ31,fichas,dm3,calculate,keep,yesCountQ31,yesCount,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ31.noCountQ31,fichas,dm3,calculate,keep,noCountQ31,noCount,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ31.naCountQ31,fichas,dm3,calculate,keep,naCountQ31,naCount,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupSR31.score31_denominator,fichas,dm3,calculate,keep,score31_denominator,countDen,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupSR31.score31,fichas,dm3,note,remove,score31,question_score,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupSR31.scoreYes31,fichas,dm3,note,remove,scoreYes31,,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupSR31.scoreNo31,fichas,dm3,note,remove,scoreNo31,,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ32.dm3_q2_1,fichas,dm3,select_one yesNoNA,keep,dm3_q2_1,,Seroestado e elegibilidade para testagem da criança avaliado e registado no cartão no dia da consulta está correcto?,Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q2
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ32.dm3_q2_2,fichas,dm3,select_one yesNoNA,keep,dm3_q2_2,,Seroestado e elegibilidade para testagem da criança avaliado e registado no cartão no dia da consulta está correcto?,Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q2
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ32.dm3_q2_3,fichas,dm3,select_one yesNoNA,keep,dm3_q2_3,,Seroestado e elegibilidade para testagem da criança avaliado e registado no cartão no dia da consulta está correcto?,Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q2
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ32.dm3_q2_4,fichas,dm3,select_one yesNoNA,keep,dm3_q2_4,,Seroestado e elegibilidade para testagem da criança avaliado e registado no cartão no dia da consulta está correcto?,Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q2
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ32.dm3_q2_5,fichas,dm3,select_one yesNoNA,keep,dm3_q2_5,,Seroestado e elegibilidade para testagem da criança avaliado e registado no cartão no dia da consulta está correcto?,Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q2
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ32.yesCountQ32,fichas,dm3,calculate,keep,yesCountQ32,yesCount,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ32.noCountQ32,fichas,dm3,calculate,keep,noCountQ32,noCount,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ32.naCountQ32,fichas,dm3,calculate,keep,naCountQ32,naCount,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupSR32.score32_denominator,fichas,dm3,calculate,keep,score32_denominator,countDen,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupSR32.score32,fichas,dm3,note,remove,score32,question_score,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupSR32.scoreYes32,fichas,dm3,note,remove,scoreYes32,,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupSR32.scoreNo32,fichas,dm3,note,remove,scoreNo32,,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ33.dm3_q3_1,fichas,dm3,select_one yesNoNA,keep,dm3_q3_1,,Testagem da criança realizada no dia da consulta está registado no cartão de saúde da criança?,Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q3
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ33.dm3_q3_2,fichas,dm3,select_one yesNoNA,keep,dm3_q3_2,,Testagem da criança realizada no dia da consulta está registado no cartão de saúde da criança?,Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q3
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ33.dm3_q3_3,fichas,dm3,select_one yesNoNA,keep,dm3_q3_3,,Testagem da criança realizada no dia da consulta está registado no cartão de saúde da criança?,Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q3
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ33.dm3_q3_4,fichas,dm3,select_one yesNoNA,keep,dm3_q3_4,,Testagem da criança realizada no dia da consulta está registado no cartão de saúde da criança?,Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q3
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ33.dm3_q3_5,fichas,dm3,select_one yesNoNA,keep,dm3_q3_5,,Testagem da criança realizada no dia da consulta está registado no cartão de saúde da criança?,Qualidade da informação registada no cartão de saúde da criança,Pediatria,dm3_q3
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ33.yesCountQ33,fichas,dm3,calculate,keep,yesCountQ33,yesCount,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ33.noCountQ33,fichas,dm3,calculate,keep,noCountQ33,noCount,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupQ33.naCountQ33,fichas,dm3,calculate,keep,naCountQ33,naCount,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupSR33.score33_denominator,fichas,dm3,calculate,keep,score33_denominator,countDen,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupSR33.score33,fichas,dm3,note,remove,score33,question_score,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupSR33.scoreYes33,fichas,dm3,note,remove,scoreYes33,,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupSR33.scoreNo33,fichas,dm3,note,remove,scoreNo33,,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Avaliação Cartão de Saúde 3 - 18 meses_groupForm.group_domain3.subgroupDomain3.domainScore3,fichas,dm3,note,remove,domainScore3,domain_score,,Qualidade da informação registada no cartão de saúde da criança,Pediatria,
Consulta da Criança Doente_totalDomains,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_domain1,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_domain2,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_domain3,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_domain4,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_domain5,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_domain6,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_domain7,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question1,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question2,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question3,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question4,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question5,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question6,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question7,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question8,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question9,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question10,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question11,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question12,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm1_question13,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm2_question1,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm2_question2,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm2_question3,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm2_question4,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm2_question5,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm3_question1,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm4_question1,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm4_question2,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm4_question3,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm4_question4,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm5_question1,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm5_question2,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm5_question3,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm5_question4,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm5_question5,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm5_question6,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm5_question7,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm5_question8,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm5_question9,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm5_question10,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm6_question1,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm6_question2,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm6_question3,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm6_question4,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm6_question5,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_dm6_question6,formulario,,remove,remove,,,,,Pediatria,0
Consulta da Criança Doente_groupForm.group1.group1a.dm1_q1,formulario,dm1,select_one yesNoNA,keep,dm1_q1,,1. É oferecido ATS no sector?,Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q1
Consulta da Criança Doente_groupForm.group1.group1b.dm1_q2,formulario,dm1,select_one yesNoNA,keep,dm1_q2,,2. Tem disponivel o Algorítmo de testagem rápida de HIV?,Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q2
Consulta da Criança Doente_groupForm.group1.group1b.dm1_q3,formulario,dm1,select_one yesNoNA,keep,dm1_q3,,3. Tem disponivel o Procedimento operacional padrão para o teste Determine?,Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q3
Consulta da Criança Doente_groupForm.group1.group1b.dm1_q4,formulario,dm1,select_one yesNoNA,keep,dm1_q4,,4. Tem disponivel o Procedimento operacional padrão para o teste Unigold?,Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q4
Consulta da Criança Doente_groupForm.group1.group1b.dm1_q5,formulario,dm1,select_one yesNoNA,keep,dm1_q5,,5. Tem disponivel o Procedimento operacional padrão para punção digital?,Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q5
Consulta da Criança Doente_groupForm.group1.group1b.dm1_q6,formulario,dm1,select_one yesNoNA,keep,dm1_q6,,6. Tem disponivel o Formulário de rastreio familiar?,Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q6
Consulta da Criança Doente_groupForm.group1.group1b.dm1_q7,formulario,dm1,select_one yesNoNA,keep,dm1_q7,,7. Tem disponivel o Convite para testagem de contactos?,Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q7
Consulta da Criança Doente_groupForm.group1.group1b.dm1_q8,formulario,dm1,select_one yesNoNA,keep,dm1_q8,,8. Tem disponivel o Algorítmo de elegibilidade para ATS em crianças e adolescentes 0-14 anos?,Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q8
Consulta da Criança Doente_groupForm.group1.group1b.dm1_q9,formulario,dm1,select_one yesNoNA,keep,dm1_q9,,9. Algorítmo de elegibilidade para ATS em adolescentes e adultos 15 anos +?,Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q9
Consulta da Criança Doente_groupForm.group1.group1b.dm1_q10,formulario,dm1,select_one yesNoNA,keep,dm1_q10,,10. Tem disponivel o Cartão do utente?,Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q10
Consulta da Criança Doente_groupForm.group1.group1b.dm1_q11,formulario,dm1,select_one yesNoNA,keep,dm1_q11,,11. Tem disponivel o Livro de ATS?,Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q11
Consulta da Criança Doente_groupForm.group1.group1b.dm1_q12,formulario,dm1,select_one yesNoNA,keep,dm1_q12,,"12. Tem disponivel o KIT de Teste de HIV Determine completo (teste, solução tampão e tubo capilar) e dentro do prazo?",Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q12
Consulta da Criança Doente_groupForm.group1.group1b.dm1_q13,formulario,dm1,select_one yesNoNA,keep,dm1_q13,,"13. Tem disponivel o KIT de Teste de HIV Unigold completo (teste, solução tampão e pipeta) e dentro do prazo?",Aconselhamento e testagem em saúde (ATS) - Disponibilidade do Material de apoio,Pediatria,dm1_q13
